layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
,model.language_model.per_layer_model_projection,other,10752,2560,27525120,10.875408172607422,0.951171875,0.1471567153930664
,model.audio_tower.subsample_conv_projection.input_proj_linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14505839347839355
0,model.audio_tower.layers.0.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14345383644104004
0,model.audio_tower.layers.0.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.1416780948638916
0,model.audio_tower.layers.0.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1474289894104004
0,model.audio_tower.layers.0.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14582204818725586
0,model.audio_tower.layers.0.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14529752731323242
0,model.audio_tower.layers.0.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14617443084716797
0,model.audio_tower.layers.0.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1417083740234375
0,model.audio_tower.layers.0.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.1390066146850586
0,model.audio_tower.layers.0.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14174461364746094
0,model.audio_tower.layers.0.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.14686369895935059
0,model.audio_tower.layers.0.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.1455686092376709
1,model.audio_tower.layers.1.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14160871505737305
1,model.audio_tower.layers.1.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14560961723327637
1,model.audio_tower.layers.1.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1473085880279541
1,model.audio_tower.layers.1.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.1385209560394287
1,model.audio_tower.layers.1.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14125275611877441
1,model.audio_tower.layers.1.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14241552352905273
1,model.audio_tower.layers.1.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14299774169921875
1,model.audio_tower.layers.1.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.14963197708129883
1,model.audio_tower.layers.1.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14416885375976562
1,model.audio_tower.layers.1.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.1441965103149414
1,model.audio_tower.layers.1.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.13751840591430664
2,model.audio_tower.layers.2.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14248895645141602
2,model.audio_tower.layers.2.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.15067648887634277
2,model.audio_tower.layers.2.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14504170417785645
2,model.audio_tower.layers.2.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14552783966064453
2,model.audio_tower.layers.2.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1433720588684082
2,model.audio_tower.layers.2.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14191031455993652
2,model.audio_tower.layers.2.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14058423042297363
2,model.audio_tower.layers.2.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.14314031600952148
2,model.audio_tower.layers.2.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14705562591552734
2,model.audio_tower.layers.2.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.14618945121765137
2,model.audio_tower.layers.2.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14612507820129395
3,model.audio_tower.layers.3.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.15111756324768066
3,model.audio_tower.layers.3.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14307761192321777
3,model.audio_tower.layers.3.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14280319213867188
3,model.audio_tower.layers.3.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14467525482177734
3,model.audio_tower.layers.3.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14596152305603027
3,model.audio_tower.layers.3.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1481494903564453
3,model.audio_tower.layers.3.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1487114429473877
3,model.audio_tower.layers.3.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.14604616165161133
3,model.audio_tower.layers.3.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14254379272460938
3,model.audio_tower.layers.3.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.13999533653259277
3,model.audio_tower.layers.3.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14964675903320312
4,model.audio_tower.layers.4.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1461184024810791
4,model.audio_tower.layers.4.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14518165588378906
4,model.audio_tower.layers.4.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14684581756591797
4,model.audio_tower.layers.4.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.15108680725097656
4,model.audio_tower.layers.4.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1480863094329834
4,model.audio_tower.layers.4.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14611196517944336
4,model.audio_tower.layers.4.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14765524864196777
4,model.audio_tower.layers.4.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.14306259155273438
4,model.audio_tower.layers.4.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14998841285705566
4,model.audio_tower.layers.4.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.15187525749206543
4,model.audio_tower.layers.4.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14934444427490234
5,model.audio_tower.layers.5.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14144062995910645
5,model.audio_tower.layers.5.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14664888381958008
5,model.audio_tower.layers.5.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14595508575439453
5,model.audio_tower.layers.5.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14679789543151855
5,model.audio_tower.layers.5.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14684414863586426
5,model.audio_tower.layers.5.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.15017223358154297
5,model.audio_tower.layers.5.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14640092849731445
5,model.audio_tower.layers.5.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.1405496597290039
5,model.audio_tower.layers.5.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.15186238288879395
5,model.audio_tower.layers.5.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.15028834342956543
5,model.audio_tower.layers.5.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.150223970413208
6,model.audio_tower.layers.6.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14694595336914062
6,model.audio_tower.layers.6.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14869976043701172
6,model.audio_tower.layers.6.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1493523120880127
6,model.audio_tower.layers.6.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14320731163024902
6,model.audio_tower.layers.6.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14551424980163574
6,model.audio_tower.layers.6.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1476609706878662
6,model.audio_tower.layers.6.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.15059375762939453
6,model.audio_tower.layers.6.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.1533036231994629
6,model.audio_tower.layers.6.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14491987228393555
6,model.audio_tower.layers.6.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.14171242713928223
6,model.audio_tower.layers.6.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.1443800926208496
7,model.audio_tower.layers.7.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14857149124145508
7,model.audio_tower.layers.7.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14672303199768066
7,model.audio_tower.layers.7.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.15029311180114746
7,model.audio_tower.layers.7.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14876699447631836
7,model.audio_tower.layers.7.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1499948501586914
7,model.audio_tower.layers.7.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14261269569396973
7,model.audio_tower.layers.7.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14210057258605957
7,model.audio_tower.layers.7.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.1499779224395752
7,model.audio_tower.layers.7.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14771413803100586
7,model.audio_tower.layers.7.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.1475358009338379
7,model.audio_tower.layers.7.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14762449264526367
8,model.audio_tower.layers.8.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14768552780151367
8,model.audio_tower.layers.8.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14259099960327148
8,model.audio_tower.layers.8.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1466984748840332
8,model.audio_tower.layers.8.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.148270845413208
8,model.audio_tower.layers.8.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14981365203857422
8,model.audio_tower.layers.8.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.15526223182678223
8,model.audio_tower.layers.8.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1481938362121582
8,model.audio_tower.layers.8.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.14477086067199707
8,model.audio_tower.layers.8.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.13961315155029297
8,model.audio_tower.layers.8.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.14997053146362305
8,model.audio_tower.layers.8.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14928960800170898
9,model.audio_tower.layers.9.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14875459671020508
9,model.audio_tower.layers.9.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.1481187343597412
9,model.audio_tower.layers.9.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.15166735649108887
9,model.audio_tower.layers.9.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.14475345611572266
9,model.audio_tower.layers.9.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14667892456054688
9,model.audio_tower.layers.9.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14888548851013184
9,model.audio_tower.layers.9.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.15005183219909668
9,model.audio_tower.layers.9.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.14806175231933594
9,model.audio_tower.layers.9.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14940857887268066
9,model.audio_tower.layers.9.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.1507723331451416
9,model.audio_tower.layers.9.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14448094367980957
10,model.audio_tower.layers.10.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14185547828674316
10,model.audio_tower.layers.10.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.15002131462097168
10,model.audio_tower.layers.10.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1472337245941162
10,model.audio_tower.layers.10.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.15883517265319824
10,model.audio_tower.layers.10.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14684653282165527
10,model.audio_tower.layers.10.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1488208770751953
10,model.audio_tower.layers.10.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.14037156105041504
10,model.audio_tower.layers.10.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.15091276168823242
10,model.audio_tower.layers.10.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.14599370956420898
10,model.audio_tower.layers.10.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.14483070373535156
10,model.audio_tower.layers.10.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.14692091941833496
11,model.audio_tower.layers.11.feed_forward1.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.1531689167022705
11,model.audio_tower.layers.11.feed_forward1.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.15201210975646973
11,model.audio_tower.layers.11.feed_forward2.ffw_layer_1.linear,other,4096,1024,4194304,0.0,0.0,0.14749407768249512
11,model.audio_tower.layers.11.feed_forward2.ffw_layer_2.linear,other,1024,4096,4194304,0.0,0.0,0.15069055557250977
11,model.audio_tower.layers.11.self_attn.q_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1479170322418213
11,model.audio_tower.layers.11.self_attn.k_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.1475067138671875
11,model.audio_tower.layers.11.self_attn.v_proj.linear,attn_qkv,1024,1024,1048576,0.0,0.0,0.150956392288208
11,model.audio_tower.layers.11.self_attn.post.linear,other,1024,1024,1048576,0.0,0.0,0.1492323875427246
11,model.audio_tower.layers.11.self_attn.relative_k_proj,attn_qkv,1024,1024,1048576,0.0,0.0,0.1480395793914795
11,model.audio_tower.layers.11.lconv1d.linear_start.linear,other,2048,1024,2097152,0.0,0.0,0.14496946334838867
11,model.audio_tower.layers.11.lconv1d.linear_end.linear,other,1024,1024,1048576,0.0,0.0,0.15202116966247559
,model.audio_tower.output_proj,other,1536,1024,1572864,0.0,0.0,0.15154600143432617
,model.embed_vision.embedding_projection,other,2560,768,1966080,0.0,0.0,0.16022562980651855
,model.embed_audio.embedding_projection,other,2560,1536,3932160,0.0,0.0,0.14875102043151855
