layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
1,model.language_model.layers.1.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0001849961990956217,0.005859375,0.14483428001403809
1,model.language_model.layers.1.self_attn.o_proj,attn_out,2560,2048,5242880,0.00149365677498281,0.01171875,0.1485579013824463
1,model.language_model.layers.1.mlp.gate_proj,mlp_up,10240,2560,26214400,3.779000997543335,0.59765625,0.14937925338745117
1,model.language_model.layers.1.mlp.up_proj,mlp_up,10240,2560,26214400,3.6924989223480225,0.603515625,0.1500227451324463
1,model.language_model.layers.1.mlp.down_proj,mlp_down,2560,10240,26214400,2.254582643508911,0.595703125,0.14765119552612305
1,model.language_model.layers.1.per_layer_input_gate,other,256,2560,655360,3.764301300048828,0.599609375,0.14286088943481445
1,model.language_model.layers.1.per_layer_projection,other,2560,256,655360,10.3153076171875,0.59375,0.1449596881866455
2,model.language_model.layers.2.self_attn.q_proj,attn_qkv,2048,2560,5242880,6.462277087848634e-05,0.00390625,0.1487598419189453
2,model.language_model.layers.2.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00028573779854923487,0.005859375,0.15276765823364258
2,model.language_model.layers.2.self_attn.v_proj,attn_qkv,512,2560,1310720,0.000405645405407995,0.00390625,0.14828109741210938
2,model.language_model.layers.2.self_attn.o_proj,attn_out,2560,2048,5242880,0.00143366027623415,0.005859375,0.14734649658203125
2,model.language_model.layers.2.mlp.gate_proj,mlp_up,10240,2560,26214400,4.322511672973633,0.599609375,0.14794468879699707
2,model.language_model.layers.2.mlp.up_proj,mlp_up,10240,2560,26214400,4.381649017333984,0.59765625,0.14398717880249023
2,model.language_model.layers.2.mlp.down_proj,mlp_down,2560,10240,26214400,6.064824104309082,0.599609375,0.145263671875
2,model.language_model.layers.2.per_layer_input_gate,other,256,2560,655360,4.239832878112793,0.59765625,0.1466069221496582
2,model.language_model.layers.2.per_layer_projection,other,2560,256,655360,6.775707244873047,0.591796875,0.14881014823913574
3,model.language_model.layers.3.self_attn.q_proj,attn_qkv,2048,2560,5242880,8.904914284357801e-05,0.0,0.15015840530395508
3,model.language_model.layers.3.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00016859680181369185,0.00390625,0.1471261978149414
3,model.language_model.layers.3.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0010594194754958153,0.0078125,0.14818930625915527
3,model.language_model.layers.3.self_attn.o_proj,attn_out,2560,2048,5242880,0.0023358275648206472,0.01171875,0.13860654830932617
3,model.language_model.layers.3.mlp.gate_proj,mlp_up,10240,2560,26214400,4.532491207122803,0.595703125,0.1480703353881836
3,model.language_model.layers.3.mlp.up_proj,mlp_up,10240,2560,26214400,4.429188251495361,0.59765625,0.14914822578430176
3,model.language_model.layers.3.mlp.down_proj,mlp_down,2560,10240,26214400,6.2098517417907715,0.6015625,0.1505889892578125
3,model.language_model.layers.3.per_layer_input_gate,other,256,2560,655360,4.348048210144043,0.595703125,0.14738178253173828
3,model.language_model.layers.3.per_layer_projection,other,2560,256,655360,1.9620802402496338,0.595703125,0.14992141723632812
4,model.language_model.layers.4.self_attn.q_proj,attn_qkv,2048,2560,5242880,5.109457561047748e-05,0.005859375,0.1457538604736328
4,model.language_model.layers.4.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00048489964683540165,0.0,0.13930535316467285
4,model.language_model.layers.4.self_attn.v_proj,attn_qkv,512,2560,1310720,0.00042052060598507524,0.00390625,0.14945125579833984
4,model.language_model.layers.4.self_attn.o_proj,attn_out,2560,2048,5242880,0.0009922925382852554,0.0078125,0.15191936492919922
4,model.language_model.layers.4.mlp.gate_proj,mlp_up,10240,2560,26214400,5.068443775177002,0.603515625,0.14969563484191895
4,model.language_model.layers.4.mlp.up_proj,mlp_up,10240,2560,26214400,4.284765243530273,0.59765625,0.14969182014465332
4,model.language_model.layers.4.mlp.down_proj,mlp_down,2560,10240,26214400,4.590688228607178,0.603515625,0.14975333213806152
4,model.language_model.layers.4.per_layer_input_gate,other,256,2560,655360,10.533089637756348,0.619140625,0.13993549346923828
4,model.language_model.layers.4.per_layer_projection,other,2560,256,655360,2.159954786300659,0.66796875,0.1433124542236328
5,model.language_model.layers.5.self_attn.q_proj,attn_qkv,4096,2560,10485760,4.309657379053533e-05,0.00390625,0.14919352531433105
5,model.language_model.layers.5.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.00025363615714013577,0.001953125,0.14882779121398926
5,model.language_model.layers.5.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.0007600303506478667,0.009765625,0.1485118865966797
5,model.language_model.layers.5.self_attn.o_proj,attn_out,2560,4096,10485760,0.0003597191534936428,0.00390625,0.14874792098999023
5,model.language_model.layers.5.mlp.gate_proj,mlp_up,10240,2560,26214400,3.780770778656006,0.63671875,0.15418648719787598
5,model.language_model.layers.5.mlp.up_proj,mlp_up,10240,2560,26214400,5.799938678741455,0.611328125,0.14448046684265137
5,model.language_model.layers.5.mlp.down_proj,mlp_down,2560,10240,26214400,7.3987016677856445,0.595703125,0.14605140686035156
5,model.language_model.layers.5.per_layer_input_gate,other,256,2560,655360,4.266733169555664,0.59375,0.14848875999450684
5,model.language_model.layers.5.per_layer_projection,other,2560,256,655360,4.5226030349731445,0.59375,0.14811038970947266
6,model.language_model.layers.6.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.00019592366879805923,0.005859375,0.14807438850402832
6,model.language_model.layers.6.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00022799789439886808,0.0078125,0.14746785163879395
6,model.language_model.layers.6.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0007860197219997644,0.013671875,0.147017240524292
6,model.language_model.layers.6.self_attn.o_proj,attn_out,2560,2048,5242880,0.00708426721394062,0.015625,0.14255070686340332
6,model.language_model.layers.6.mlp.gate_proj,mlp_up,10240,2560,26214400,4.385585308074951,0.6171875,0.15023350715637207
6,model.language_model.layers.6.mlp.up_proj,mlp_up,10240,2560,26214400,3.6920135021209717,0.599609375,0.15296125411987305
6,model.language_model.layers.6.mlp.down_proj,mlp_down,2560,10240,26214400,4.028729438781738,0.59765625,0.1483762264251709
6,model.language_model.layers.6.per_layer_input_gate,other,256,2560,655360,0.8450169563293457,0.599609375,0.14798831939697266
6,model.language_model.layers.6.per_layer_projection,other,2560,256,655360,2.0159411430358887,0.00390625,0.14754319190979004
7,model.language_model.layers.7.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0006409184425137937,0.005859375,0.14473915100097656
7,model.language_model.layers.7.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00013118144124746323,0.00390625,0.13635754585266113
7,model.language_model.layers.7.self_attn.v_proj,attn_qkv,512,2560,1310720,0.00047178141539916396,0.0,0.14945554733276367
7,model.language_model.layers.7.self_attn.o_proj,attn_out,2560,2048,5242880,0.0005518592661246657,0.00390625,0.15113329887390137
7,model.language_model.layers.7.mlp.gate_proj,mlp_up,10240,2560,26214400,3.724834442138672,0.60546875,0.154097318649292
7,model.language_model.layers.7.mlp.up_proj,mlp_up,10240,2560,26214400,3.2273361682891846,0.6015625,0.15041017532348633
7,model.language_model.layers.7.mlp.down_proj,mlp_down,2560,10240,26214400,4.764849662780762,0.59765625,0.15426111221313477
7,model.language_model.layers.7.per_layer_input_gate,other,256,2560,655360,11.657175064086914,0.59765625,0.1441640853881836
7,model.language_model.layers.7.per_layer_projection,other,2560,256,655360,3.1756014823913574,0.59375,0.14354681968688965
8,model.language_model.layers.8.self_attn.q_proj,attn_qkv,2048,2560,5242880,8.250648534158245e-05,0.005859375,0.14803504943847656
8,model.language_model.layers.8.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00011975363304372877,0.005859375,0.1488335132598877
8,model.language_model.layers.8.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0005297170137055218,0.009765625,0.14910340309143066
8,model.language_model.layers.8.self_attn.o_proj,attn_out,2560,2048,5242880,0.001564772566780448,0.013671875,0.14948248863220215
8,model.language_model.layers.8.mlp.gate_proj,mlp_up,10240,2560,26214400,3.559382915496826,0.603515625,0.1515352725982666
